fecha_extraccion,grupo_url,post_texto,longitud_texto,content_hash,scroll_origen,nombre_negocio_estimado,direcciones_detectadas,barrios_detectados,categoria_producto,productos_keywords,tiene_nombre_estimado,tiene_direccion,tiene_categoria,requiere_revision_manual
2026-06-29 18:09:26,https://www.facebook.com/groups/1745396122434438/,¡La combinación más brutal de pollo y tocineta llegó a Antioquia! • S... Ver más,80,cdbac1c35562167e2f75fcd3a932a28d1d13033f18f3e0ced2aa38de67adc488,158,,,,,,No,No,No,Si
2026-06-29 18:09:28,https://www.facebook.com/groups/1745396122434438/,Pastas al Pesto col pollo #foodie #comida #postviralシfypシ゚viralシalシ #photography #food #foodblogger #photooftheday,114,e8d5e62781dda4c39b4343d0aaae6f010a6a41780f4a167b7ca10b98dca77f4f,158,Foodie,,,,,Si,No,No,Si
2026-06-29 18:10:28,https://www.facebook.com/groups/1745396122434438/,"Después de celebrar en familia, celebra con sabor Nada mejor que cerrar las fiestas con una pizza recién salida del horno ... Ver más",133,ad1e5c62ba696811834aabbea697173ad8e9d2ea5873d2815ca2c2ba17ddab4f,159,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:10:29,https://www.facebook.com/groups/1745396122434438/,TRABAJO SI HAY SOLO PERSONAS SERIAS E INTERESADAS,49,91c327fd4fb20484f5c87b58f0de32ab01f96252c88b44443b67d0cd74c334e8,159,,,,,,No,No,No,Si
2026-06-29 18:11:17,https://www.facebook.com/groups/1745396122434438/,"¡FIN DE SEMANA, AQUÍ VAMOS! ¡Disfruta de las mejores pizzas y haz que tus días sean inolvidables! - Combos especiales para el fin de semana - Pizzas gigantes para compartir con amigos y familia - ¡Y mucho más! ¡Pide ya y aprovecha nuestras ofertas! SEDE CAMPO VALDÉS CALLE 77 #48A-13 3045713133 (604)4173928 SEDE LAS BRISAS CARRERA 67#111-10 3006870561 (604)3240170 SEDE CASTILLA CARRERA 68#95-114 3218322165 (604)4173069 SEDE ARANJUEZ CARRERA 49B#92-36 301252628 (604)5447203 ¡Te esperamos, amante de la pizza! Ver menos",521,b325a5eb94ca8532c2badb2bd00cc310369234ed2ea29dd63697cfdb19fe16d5,160,,CALLE 77 #48A-13 | CARRERA 67#111-10 | CARRERA 68#95-114 | CARRERA 49B#92-36,,pizza,pizza | pizzas,No,Si,Si,Si
2026-06-29 18:11:55,https://www.facebook.com/groups/1745396122434438/,"¡Último sábado del mes! Date gusto sin culpa, que en *Dónde David* el sabor lo merece #... Ver más",98,5a5a3bfabcbb66b3fc8d00cf72d5806506c995dae2fcc58b6c999c5aba16e898,161,,,,,,No,No,No,Si
2026-06-29 18:11:55,https://www.facebook.com/groups/1745396122434438/,"¡VIERNES 26, EL ÚLTIMO FRUSTRADO DEL AÑO! ¡Llega el fin de semana y con él, la oportunidad de disfrutar de las mejores pizzas de la ciudad! - ... Ver más",153,97a290a5301769e79fce9034c057b41bfb492a0f244a828ee14d14a61c65d375,161,,,,pizza,pizza | pizzas,No,No,Si,Si
2026-06-29 18:12:39,https://www.facebook.com/groups/1745396122434438/,"Si buscas el regalo perfecto para tu negocio o tu cocina esta Navidad, el horno Unox Anna es la elección ideal: compacto, seguro y con resultados profesionales. Benefic... Ver más",179,c77d37ab2bae14cb17c02ea3f834b5440390148b725f2a2190a6d434bf58d0c3,162,,,,,,No,No,No,Si
2026-06-29 18:13:05,https://www.facebook.com/groups/1745396122434438/,Deliciosa carne de res asada $20.000 Papas cris Nos caracterizamos por tener una gran variedad de diferentes productos Hablanos y déjate deleitar por todas nuestras delicias WhatsApp 310 894 1352 Y lo mejor hacemos domicilio en todo medellin Ver menos,251,37d2f2bde675391ef86b2efddebf88e22e8df79dda460ed3c50838b13dde6f3d,163,,,,comida rápida,papas,No,No,Si,Si
2026-06-29 18:13:06,https://www.facebook.com/groups/1745396122434438/,"¡NAVIDAD CON SÁBOR A PIZZA! ¡Disfruta de la época más deliciosa del año con nosotros! - Pizzas especiales - Combos familiares para compartir - Bebidas para todos los gustos ¡Pide ya y haz que tu navidad sea inolvidable! SEDE CAMPO VALDÉS CALLE 77 #48A-13 3045713133 (604)4173928 SEDE LAS BRISAS CARRERA67#111-10 3006870561 (604)3240170 SEDE CASTILLA CARRERA 68#95-114 3218322165 (604)4173069 SEDE ARANJUEZ CARRERA 49B#92-36 3012526282 (604)5447203 ¡Te esperamos, amante de la pizza! Ver menos",492,1dcfa822cf2a7cb007dcdf87fbf42a2805d3c3bab3ae7ef34e190a88cfddf09c,163,,CALLE 77 #48A-13 | CARRERA67#111-10 | CARRERA 68#95-114 | CARRERA 49B#92-36,,pizza,pizza | pizzas,No,Si,Si,Si
2026-06-29 18:15:08,https://www.facebook.com/groups/1745396122434438/,"# ¡Adiós cucarachas y chinches! Hogar sin plagas, sano y tranquilo AGENDA TU CITA YA 3237766515 #e... Ver más",109,4eadb494fb326e522ceb4e7b353858fc5cd544cd54a2a73ae53fbe5f7e381149,165,,,,,,No,No,No,Si
2026-06-29 18:15:09,https://www.facebook.com/groups/1745396122434438/,Papas cris Pastas Boloñesa $18.000... Ver más,45,13a6ddc88379c21d419faefdb4c0fff5e802e3177235821b25ae94f4c2cc184b,165,,,,comida rápida,papas,No,No,Si,Si
2026-06-29 18:15:57,https://www.facebook.com/groups/1745396122434438/,Arroz chino con camarones o alitas o tradicional arroz chino Mimonse en Didi food y rappi pide y disfruta,105,5731fb6800695be186c88d5fcd92aca87edb263e1d360551a3f576301ffedb58,166,Didi food y rappi pide y,,,,,Si,No,No,Si
2026-06-29 18:15:57,https://www.facebook.com/groups/1745396122434438/,"Somos aceros e invocación una empresa que viene a darte buenas experiencias con tus renovaciones ya sea en tu restaurante, hogar y muchas cosas más, fabricamos los equi... Ver más",179,a1ed26099fcc2b5c1fe75a6dc6c8f99e81f748ea0e144d9b7b299129bb4247b9,166,,,,,,No,No,No,Si
2026-06-29 18:16:51,https://www.facebook.com/groups/1745396122434438/,Picadas Familiar $43.000... Ver más,35,06394fb9545b4f1bc80017ecc379afc6b78a609bb40cf11455fe688e3321cea3,167,,,,comida rápida,picada,No,No,Si,Si
2026-06-29 18:16:51,https://www.facebook.com/groups/1745396122434438/,Delicioso cañón de cerdo 250g en salsa blanca de la casa y mucho más $22.000... Ver más,87,5d7d48f44c8984d06d3090621f0abbb94722f16f2bc3c8cc759cfeb60e1e7ae0,167,,,,salsas,salsa,No,No,Si,Si
2026-06-29 18:17:45,https://www.facebook.com/groups/1745396122434438/,Doble porción de salmón a la plancha 1 porción de arroz de coco... Ver más,74,9dcf17ab358ee8d272044ee6215a9fb8bb8352bcc9806da49195aa176e9630b5,168,,,,,,No,No,No,Si
2026-06-29 18:17:45,https://www.facebook.com/groups/1745396122434438/,"Deliciosos, carnudos y grande, para que el 25 no cocines, solo disfrutes con tu familia y amigos del sabor. Domicilios al 3236023421",132,c15cd02f112337029463df1f759ba133c11e95b7ca178f7fd01b4ae910d7788d,168,,,,,,No,No,No,Si
2026-06-29 18:17:45,https://www.facebook.com/groups/1745396122434438/,"El 25 es para disfrutar y compartir, encarga nuestros deliciosos tamales y olvidate de cocinar. Son carnudos, grandes y muy deliciosos. Pide al 3236023421 D... Ver más",167,dda19bc29c990457fbcbadcb6ef18254e4c049c10c07b7322a5fd3b802061956,168,,,,tamales,tamal | tamales,No,No,Si,Si
2026-06-29 18:17:45,https://www.facebook.com/groups/1745396122434438/,https://www.instagram.com/lacavebylg...,39,ee3e77c19a698a761f4e8787006b16d8e73e3a12f5b426b6e8ff944a589ed77b,168,,,,,,No,No,No,Si
2026-06-29 18:18:32,https://www.facebook.com/groups/1745396122434438/,Comida balanceada y real ... Ver más,36,47d2d0e6ecba712755e9ea42bc8e93be1b7bfb6ed7dcba2d2593343fd2639b7a,169,,,,,,No,No,No,Si
2026-06-29 18:18:32,https://www.facebook.com/groups/1745396122434438/,Deliciosas pastas $18.000 Boloñesa... Ver más,45,f8e17c860abda0bd2501048645e44b8ca2efbcfaf8afae4d8692b93673143efd,169,,,,,,No,No,No,Si
2026-06-29 18:19:27,https://www.facebook.com/groups/1745396122434438/,"¡Adiós cucarachas y chinches! Hogar sin plagas, sano y tranquilo AGENDA TU CITA YA 3237766515 #e... Ver más",107,da042219c8b73544ad4b1f3ccf99a960e2c381fa644ff0d6ce4e725eae5b4a3e,170,,,,,,No,No,No,Si
2026-06-29 18:20:27,https://www.facebook.com/groups/1745396122434438/,Delicioso almuerzo casero.... Ver más,37,18a9378951c63031793b90976cd042801f7e8f159b3c33cdb1e5a3ad752503af,171,,,,almuerzos/corrientazo,almuerzo,No,No,Si,Si
2026-06-29 18:20:27,https://www.facebook.com/groups/1745396122434438/,Deliciosas carnes asadas Punta de anca $25.000... Ver más,57,fa8afb645807bcb244ecb66b5cdae4981e1564ed7fa542604989c8c796756931,171,,,,,,No,No,No,Si
2026-06-29 18:22:16,https://www.facebook.com/groups/1745396122434438/,Productos AON para optimizar tu negocio. Tecnoshopping los tiene disponibles,76,be7966e997fcc56821c86b78b936fff89dc53449f91781d47949787f0ed1663a,173,,,,,,No,No,No,Si
2026-06-29 18:22:17,https://www.facebook.com/groups/1745396122434438/,Dale click aquí https://rb.gy/rw39 y disfruta nuestro menú,58,d9956bc5f2a93308b7993ccd9822fe9c81ad538fead55454d668199c1b738264,173,,,,,,No,No,No,Si
2026-06-29 18:24:03,https://www.facebook.com/groups/1745396122434438/,PUNTO DE VENTA POS PARA TODO TIPO DE NEGOCIO desde 990.000... Ver más,69,a3d9c88d130c30e9153d599a6e071e53a4b7d5216ecb725109c968adc1236d27,175,,,,,,No,No,No,Si
2026-06-29 18:24:03,https://www.facebook.com/groups/1745396122434438/,"¿𝗤𝘂𝗶𝗲𝗿𝗲𝘀 𝗺𝗮𝗻𝘁𝗲𝗻𝗲𝗿 𝘁𝘂 𝗱𝗶𝗻𝗲𝗿𝗼 𝗼𝗿𝗴𝗮𝗻𝗶𝘇𝗮𝗱𝗼 𝘆 𝘀𝗲𝗴𝘂𝗿𝗼? La Caja Registradora Premium con doble modo de uso te da la seguridad y practicidad que necesitas tanto en tu negocio como en casa. Compatible con sistemas POS e impresoras de recibos Ranura frontal para billetes, comprobantes y documentos Cerradura con llave para máxima seguridad Compartimientos para billetes y monedas Uso dual: manual o automático según tu necesidad Metal resistente de larga vida útil Ideal para tiendas, minimarkets, ferreterías, emprendimientos o para personas que desean tener su dinero ordenado, oculto y protegido. 𝗦𝘁𝗼𝗰𝗸 𝗹𝗶𝗺𝗶𝘁𝗮𝗱𝗼 𝗽𝗼𝗿 𝘁𝗲𝗺𝗽𝗼𝗿𝗮𝗱𝗮. 𝗛𝗮𝘇 𝗰𝗹𝗶𝗰 𝗲𝗻 𝗰𝗼𝗺𝗽𝗿𝗮𝗿 𝗮𝗵𝗼𝗿𝗮 𝘆 𝗺𝗮𝗻𝘁𝗲́𝗻 𝘁𝘂 𝗱𝗶𝗻𝗲𝗿𝗼 𝘀𝗶𝗲𝗺𝗽𝗿𝗲 𝘀𝗲𝗴𝘂𝗿𝗼. 𝗣𝗮𝗴𝗮 𝗲𝗹 𝗿𝗲𝗰𝗶𝗯𝗶𝗿 Contáctanos al https://wa.me/573004563751 Visítanos en https://www.facebook.com/luiscorderotecnologia1/?locale=es_LA Calle 49 #65a-12 suramericana sector Estadio Ver menos",870,1e8e3fbf5e20af2df6f1a772f1c16dfffaf97896e39b36f2f79d9625a3731d19,175,,Calle 49 #65a-12 s,,,,No,Si,No,Si
2026-06-29 18:24:03,https://www.facebook.com/groups/1745396122434438/,¡Mordí... y ya no pude parar! La arepa desmechada de Donde David tiene poderes sobrenaturales. ... Ver más,106,3438fac2c8483fcdde304fe731621ed8e5900844f91ec282ed37a727de82636d,175,,,,,,No,No,No,Si
2026-06-29 18:25:58,https://www.facebook.com/groups/1745396122434438/,"¡Borde relleno, sabor máximo! Nuestras pizzas con borde relleno están diseñadas para satisfacer tus antojo *Pide a domicilio o visita nuestro punto de venta* SEDE CAMPO VALDÉS CALLE 77 #48A-13 3045713133 (604)4173928 SEDE LAS BRISAS CARRERA 67#111-10 3006870561 (604)3240170 SEDE CASTILLA CARRERA 68#95-114 3218322165 (604)4173069 SEDE ARANJUEZ CARRERA 49B#92-36 3012526282 (604)5447203 ¡No te pierdas la oportunidad de empezar la semana con el pie derecho! ¡Te esperamos! Ver menos",482,833bbe901547e0a57a07c4b880067057af39e404730e1efe4b612ed8a4162941,177,,CALLE 77 #48A-13 | CARRERA 67#111-10 | CARRERA 68#95-114 | CARRERA 49B#92-36,,pizza,pizza | pizzas,No,Si,Si,Si
2026-06-29 18:25:58,https://www.facebook.com/groups/1745396122434438/,"Una noche para compartir, reír y saborear en familia Celebra el Día de las Velitas con el cariño y el sabor de Donde David. ... Ver más",135,f9db7fe6dbea3598c31328510c151dad296f3974638f349910680886a741ed08,177,,,,,,No,No,No,Si
2026-06-29 18:25:59,https://www.facebook.com/groups/1745396122434438/,FUMIGA CON LOS MEJORES PRECIOS Y LA MEJOR CALIDAD 6 MESES DE GARANTIA 3237766515 #eliminarcucarachas #plagadecucarachas #c... Ver más,133,e32764d550d1ee8baa1b68b0664c9afe81ce93a57cd683c3a5204d0d04aba1f7,177,,,,,,No,No,No,Si
2026-06-29 18:27:16,https://www.facebook.com/groups/1745396122434438/,Deliciosas picadas papas cris Familia $ 43.000... Ver más,57,dc8a49b186426169b06ec1322b6622f74156853feaafda819cc2b6274ae02395,178,,,,comida rápida,papas | picada,No,No,Si,Si
2026-06-29 18:27:17,https://www.facebook.com/groups/1745396122434438/,Deliciosas picadas Familiar $43.000 Grande $30.000 Mini $17.000 WhatsApp 310 894 1352 Ver menos,95,80a8250d80ef6ac8aa785c43b24e70a217b9a67e3e856effebb96f6eeca8948d,178,,,,comida rápida,picada,No,No,Si,Si
2026-06-29 18:28:15,https://www.facebook.com/groups/1745396122434438/,Deliciosa hamburguesa artesanal doble todo Pollo $20.000... Ver más,67,f62d0e6139ee88322b2dd8f0f47dd2531206f6f0f289129520d8020b1bb11620,179,,,,hamburguesa,hamburguesa,No,No,Si,Si
2026-06-29 18:28:15,https://www.facebook.com/groups/1745396122434438/,Deliciosas picadas papas cris Familia $ 43.000 Grande $30.000 Mini $17.000 Y mucho más Domicilio en todo medellin WhatsApp 310 894 1352 Ver menos,145,8a3648cea1a8c2d53ad1ec26d4d58eb80ef2b0c16ff1e3e8d6ae5f1570489b2c,179,,,,comida rápida,papas | picada,No,No,Si,Si
2026-06-29 18:29:14,https://www.facebook.com/groups/1745396122434438/,"‎¡Solución Rápida! ‎Bases de pizzas artesanales de excelente contextura, buen sabor, frescas y únicas. ‎ ‎Ideales para restaurantes, pizzerías .cumpleaños, fiestas, escuelas, eventos. Escríbenos al WhatsApp 300-681-1693 para saber precios y tamaños. ‎",251,1a21e75524ffb94d5c64f0eb50f42be4c8be3ed68309998752526c1cb9cc0c5c,180,,,,pizza,pizza | pizzas | pizzería,No,No,Si,Si
2026-06-29 18:29:15,https://www.facebook.com/groups/1745396122434438/,Deliciosos tamales combinados de pollo y cerdo al estilo Sabores Tout Fait. No te quedes sin probarlos. Reserva tu pedido ya. Para entrega el 8 de diciembre. Unidades limitadas. WhatsApp 3236023421 Ver menos,207,dc8050d7190ca14e3c934d364013e0ffd3121fa162f4bc2e94bcf6b1fd0a86b2,180,,,,tamales,tamal | tamales,No,No,Si,Si
2026-06-29 18:30:19,https://www.facebook.com/groups/1745396122434438/,Deliciosas alitas bbq x12 $22.000 Y mucho más ... Ver más,57,d825b48ee77092e366036f94a4717256953719bfe6b89470d455f195f053263a,181,,,,,,No,No,No,Si
2026-06-29 18:30:20,https://www.facebook.com/groups/1745396122434438/,"¡Mi gente! Se viene la II Edición del Torneo Reyes del Softbol en Tolú, y desde Mar Mariscos La Tierrita no podíamos quedarnos por fuera de esta fiesta deportiva que... Ver más",176,7d5c24b2611944c36b687889f498b0259cf8b760cc20932de44ec8f61e5af332,181,Tolú,,,,,Si,No,No,Si
2026-06-29 18:30:20,https://www.facebook.com/groups/1745396122434438/,"Hoy nace algo especial. Cuando uno hace las cosas con pasión y palabra, el resultado se siente distinto. EP1 se une oficialmente a Linces para vestir la nueva piel con ... Ver más",179,b57ccc2c26003b87f7c26ae51f0c13522cee07f955391c521972dfb5abada630,181,,,,,,No,No,No,Si
2026-06-29 18:31:18,https://www.facebook.com/groups/1745396122434438/,Deliciosa picada mini $17.000 Y mucho más ... Ver más,53,e7b184e0f894b1bf6d7d07f752fdb9a51b5649cbb61c8a73b5ddfd7ce5381ce7,182,,,,comida rápida,picada,No,No,Si,Si
2026-06-29 18:31:18,https://www.facebook.com/groups/1745396122434438/,¡FIESTA DE PIZZA EN CASA! APROVECHA NUESTROS SÚPER COMBOS ... Ver más,69,898cac554d082ef21ce06ad97c50b0aed7ff7dc981849d50badada25bca06011,182,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:32:24,https://www.facebook.com/groups/1745396122434438/,"¡Ofrece servicos y productos con Calidad, fumiga tu empresa, negocio, local, restaurante! AGENDA TU CITA YA 3237766515 #e... Ver más",132,fbe42bb1a961ca49ce7eb23f5cb95ce70356a851e793e42fd6fdd254e79ad4fa,183,,,,,,No,No,No,Si
2026-06-29 18:35:30,https://www.facebook.com/groups/1745396122434438/,Delicioso arroz especial Papas cris ... Ver más,47,3978e97fbd87c8abcdb21ff2da9ee502abc8fafe379d6df1124f146d70b7b5a2,186,,,,comida rápida,papas,No,No,Si,Si
2026-06-29 18:36:43,https://www.facebook.com/groups/1745396122434438/,¡Optimiza tu punto de venta hoy!... Ver más,43,13b5b294c1453c7ffdd23b2274dea282a0603265f15aea9a4f356fce44d6cf2e,187,,,,,,No,No,No,Si
2026-06-29 18:36:43,https://www.facebook.com/groups/1745396122434438/,"¿Aún llevas tus cuentas en cuadernos o Excel? Con nuestro Sistema de Facturación POS NetService, tendrás el control completo de tu negocio desde el primer día: ventas, inventario, utilidades, caja, proveedores y clientes, todo en un solo lugar. Ideal para: tiendas, minimercados, ferreterías, licoreras, restaurantes, cafés, droguerías y más. Funciona sin internet (modo local).... Ver más",389,a2aea72e7a46726eb9e3d3f059430b9bfd2d5a6a9cd095594353e0f7e91c2e2c,187,,,,,,No,No,No,Si
2026-06-29 18:36:43,https://www.facebook.com/groups/1745396122434438/,"¿Aún llevas tus cuentas en cuadernos o Excel? Con nuestro Sistema de Facturación POS NetService, tendrás el control completo de tu negocio desde el primer día: venta... Ver más",176,58c3d6e28d7003347ef8840ead1d3ec45d3cf6b0158de73cda37935399c647e3,187,,,,,,No,No,No,Si
2026-06-29 18:38:08,https://www.facebook.com/groups/1745396122434438/,"**¡La Navidad sabe mejor cuando la compartimos!** Este año sorprende a tu familia con una cena **deliciosa, abundante y preparada con amor**. Y... Ver más",154,1c98fa9c067444ec4e1146c3f42ec8a5bd2513394da202b032f78ca4bd86bcf5,188,,,,,,No,No,No,Si
2026-06-29 18:38:08,https://www.facebook.com/groups/1745396122434438/,"Para esta próxima semana, miércoles 12 Nov traemos lo mejor de nuestros platos navideños. con nuestros PAN DE JAMÓN Y HALLACAS que esperas para apartar los tuyos , esc... Ver más",178,fa44a2376852e0b05e2772e9fa8e2b65e6e5435f9849a44020ce59775b6bee4e,188,,,,,,No,No,No,Si
2026-06-29 18:39:28,https://www.facebook.com/groups/1745396122434438/,Cuando me invitan a comer pechuguita asada en GATO DE LAS ARENAS Dale click aquí https://rb.gy/rw39 y disfruta nuestro menú,123,f8cac0a28061674f11b1c3961b8fe9ce562e52b51b3d2472e35ce5625691fbe6,189,,,,,,No,No,No,Si
2026-06-29 18:39:29,https://www.facebook.com/groups/1745396122434438/,Y así mi tía dijo que yo no tenía hambre Dale... Ver más,56,7e3b3c75417e59047fc4539218f70771acfcbbbb0c04b0a6535db65a163677cc,189,,,,,,No,No,No,Si
2026-06-29 18:40:50,https://www.facebook.com/groups/1745396122434438/,"CUIDA TU CASA ACABA CON LAS PLAGAS, SERVICIO GARANTIZADO...AGENDA TU CITA 3237766515...",87,479cc2190a73bd336dd1b4c5d00250da2877985596f3a765d39c24ccfd68088a,190,,,,,,No,No,No,Si
2026-06-29 18:42:47,https://www.facebook.com/groups/1745396122434438/,No volverá a pedir nada Gratis,30,3482ad747f034d778394dc24a779382e25ae99240cec6b7f974333c3f7866a7f,192,,,,,,No,No,No,Si
2026-06-29 18:42:47,https://www.facebook.com/groups/1745396122434438/,Trabajo si hay ... Ver más,26,71c43b32a865f5a940d54e36f4cd27d33deea3dcd54f93ab9a63a36aedae1ff9,192,,,,,,No,No,No,Si
2026-06-29 18:42:47,https://www.facebook.com/groups/1745396122434438/,¡SUPER PROMO! ¡... Ver más,26,e9bf3c68607da7214472e857711aaefe0fe56d2a42d57f29d82e26d1310c4bd1,192,,,,,,No,No,No,Si
2026-06-29 18:44:22,https://www.facebook.com/groups/1745396122434438/,Desinfección y control de plagas para tu negocio AGENDA TU CITA YA 3237766515,77,c8374fd81762934cbf8a93bfca292bc31bea9fcc8e81425ef86032fe9b849318,194,,,,,,No,No,No,Si
2026-06-29 18:44:22,https://www.facebook.com/groups/1745396122434438/,"Papá a buen precio, buena calidad tronco Primera Segunda Delgada ... Ver más",76,937cd8b70cbc810c330bd6189c5d344c0c37539c79f3915cfa2b9f4cd82c0848,194,,,,,,No,No,No,Si
2026-06-29 18:44:22,https://www.facebook.com/groups/1745396122434438/,Venta de aceite para su negocio De buena calidad lo mejor a domicilio También vendemos papa 3127809624,102,ab94b80b34863d8d729d2e7d7d36818ff9adcb0979ff4d07bc71c836a47ad8c0,194,,,,,,No,No,No,Si
2026-06-29 18:48:34,https://www.facebook.com/groups/1745396122434438/,"¡MARTES DE DESCUENTO EN PIZZAS TRIANGULARES! Solo en el punto de Tremendas Pizzas – Castilla, Medellín Ven y disfruta de nuestras famosas pizzas triangulares con 20% de descuento El sabor está brutal… ¡y el precio también! Come en el sitio, parchate con buena música y ambiente *¡Solo los martes y jueves, solo en el punto físico!* ¡Te esperamos para que vivas la experiencia Tremenda! Ver menos",395,e7354e4cc4e17324ee711089c00d8ddccf9f70d65aab9b53fd415b304eb82c04,198,,,,pizza,pizza | pizzas,No,No,Si,Si
2026-06-29 18:48:35,https://www.facebook.com/groups/1745396122434438/,"¡Si, llego lo que tanto esperabas! ... Ver más",46,564468db63da4d1763a753334fbf4fd850d27ebc8302293040f6d89c68285291,198,,,,,,No,No,No,Si
2026-06-29 18:48:36,https://www.facebook.com/groups/1745396122434438/,Un arroz de mariscos de esta manera #videoreelsシ #asianfood #asiatravel #viralpost #fypシ゚ #foryoupage #postviralシ #photography #picturechallenge,144,1a66bb91c139bc63bb1f3e572a17b2723f86cceb6741a3b575f953273ba7d71c,198,Asianfood,,,,,Si,No,No,Si
2026-06-29 18:50:57,https://www.facebook.com/groups/1745396122434438/,"¡Ofrece servicos y productos con Calidad, fumiga tu empresa, negocio, local, restaurante! AGENDA TU CITA YA 3237766515 #eliminarcucarachas #plagadecucarachas #chinches #SinPlagas #Controldeplagas #nomasplagas #sinpicaduras #cerochinches #fumigacionprofesional #fumigación #Fumigacióntotal #Controldecucarachas #Controldechinches #SinPicaduras #Nomaschinches #Nomasplagas, #Nomascucarachas Ver menos",398,e96d9ae1ed186d7f2ef9819ecf7d4293f79a7c316246afebdc95377e4e47755a,200,,,,,,No,No,No,Si
2026-06-29 18:52:19,https://www.facebook.com/groups/1745396122434438/,Deliciosa salchipapas cris Papas cris gourmet Nos caracterizamos por tener una gran variedad de diferentes productos Y lo mejor hacemos domicilio en todo medellin Hablanos y déjate deleitar por todas nuestras delicias WhatsApp 310 894 1352 Ver menos,249,32359a427063b9e50c937b2b19829e76530e991b7f75035da28ca068e335148d,201,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 18:52:19,https://www.facebook.com/groups/1745396122434438/,Deliciosa carne de res $20.000 Papas cris gourmet Nos caracterizamos por tener una gran variedad de diferentes productos Y lo mejor hacemos domicilio en todo medellin Hablanos y déjate deleitar por todas nuestras delicias WhatsApp 310 894 1352 Ver menos,253,30191df2c134a92430627f3ac0d8c9aaa651aba69a1456f1fe09857d8b9d4a00,201,,,,comida rápida,papas,No,No,Si,Si
2026-06-29 18:52:19,https://www.facebook.com/groups/1745396122434438/,Deliciosa carne asada $20.000,29,164d1a0d18108f6c6f272dd96287c27ed5e461856447bb26b1346224a64c9a32,201,,,,parrilla/asados,carne asada,No,No,Si,Si
2026-06-29 18:52:19,https://www.facebook.com/groups/1745396122434438/,¡YA BASTA DE MIÉRCOLES ABURRIDOS! ¡ES HORA DE DESPERTAR EL APETITO Y LA PASIÓN POR LA PIZZA! ¡Inicia la semana con un golpe de sabor y energía en PIZZAS TREMENDAS!... Ver más,174,f23e7b510b6eb2f08871c79d1cd9ed44fbc46e68266378efdf212f1487a688a5,201,PIZZAS TREMENDAS,,,pizza,pizza | pizzas,Si,No,Si,Si
2026-06-29 18:55:53,https://www.facebook.com/groups/1745396122434438/,"¿Cansado de pagar mensualidades? Con nuestro Sistema POS Vitalicio obtienes todo en un solo pago, sin costos ocultos y con soporte garantizado.... Ver más",154,7ed4cf3b42f0b7e8a816930afb7249aa79af4be1b5f35dc20f9887626b182406,204,,,,,,No,No,No,Si
2026-06-29 18:55:54,https://www.facebook.com/groups/1745396122434438/,Papas cris gourmet Delicioso patacón mixto $17.000 y mucho más ... Ver más,74,aa48a0a88a0def49a7830a7520f0ef02ac408d93a2e9a47afe5179d50a15ff41,204,,,,comida rápida,papas | patacón,No,No,Si,Si
2026-06-29 18:58:17,https://www.facebook.com/groups/1745396122434438/,"En esta navidad tradición al horno es la mejor m opción, disfruta en familia de este delicioso, jugoso, y crocante rollo porchetta, como solo tradición al h... Ver más",167,cd50575a5e827357b0d003e330ad495a036bb82dac6865ecb131036f24fd8634,206,,,,,,No,No,No,Si
2026-06-29 18:59:15,https://www.facebook.com/groups/1745396122434438/,Deliciosa salchipapa especial $15.000 Somos un nuevo restaurante llamado papas cris gourmet ... Ver más,103,bdb317f4fa7be1933a59e028ad833241b2876985f563ed4a5609a54d2fcd2f23,207,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 18:59:16,https://www.facebook.com/groups/1745396122434438/,Papas cris gourmet Somos un nuevo restaurante ... Ver más,57,880e34f39bc0a4fdee31cce7f7573bd3f013af49255c808bb862af008b1d057b,207,,,,comida rápida,papas,No,No,Si,Si
2026-06-29 18:59:18,https://www.facebook.com/groups/1745396122434438/,Delicioso patacón mixto $17.000 Papas cris ... Ver más,54,a4ae0e9ac45a7f83b5ab7a09241ccec5b16b9752e17187eea1695a44f01e4f51,207,,,,comida rápida,papas | patacón,No,No,Si,Si
2026-06-29 19:00:42,https://www.facebook.com/groups/1745396122434438/,¡YA BASTA DE MIÉRCOLES ABURRIDOS! ¡ES HORA DE DESPERTAR EL APETITO Y LA PASIÓN POR LA PIZZA! ¡Inicia la semana con un golpe de sabor y energía en PIZZAS TREMENDAS! ¡No te conformes con un lunes más del montón! ¡Ven y disfruta de nuestra variedad de sabores que te harán sudar la rutina! ¡Pide ya y haz que este lunes sea inolvidable! SEDE CAMPO VALDÉS CALLE 77 #48A-13 3045713133 (604)4173928 SEDE LAS BRISAS CARRERA 67#111-10 3006870561 (604)3240170 SEDE CASTILLA CARRERA 68#95-114 3218322165 (604)4173069 SEDE ARANJUEZ CARRERA 49B#92-36 3012526282 (604)5447203 ¡No te pierdas la oportunidad de empezar la semana con el pie derecho! ¡Te esperamos! Ver menos,658,639e879574192e26ea87ef5050dcfe4e4811c6ea3c7b0ed1c7a0f2b13e24fc01,208,PIZZAS TREMENDAS,CALLE 77 #48A-13 | CARRERA 67#111-10 | CARRERA 68#95-114 | CARRERA 49B#92-36,,pizza,pizza | pizzas,Si,Si,Si,No
